指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
16911,预测每股净资产(BPS)标准差,ths_fore_bps_sd_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16912,预测总资产收益率(ROA)平均值,ths_fore_roa_avg_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16913,预测总资产收益率(ROA)最大值,ths_fore_roa_max_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16914,预测总资产收益率(ROA)最小值,ths_fore_roa_min_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16915,预测总资产收益率(ROA)中值,ths_fore_roa_median_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16916,预测总资产收益率(ROA)标准差,ths_fore_roa_sd_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16917,预测净资产收益率(ROE)平均值,ths_fore_roe_avg_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16918,预测净资产收益率(ROE)最大值,ths_fore_roe_max_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16919,预测净资产收益率(ROE)最小值,ths_fore_roe_min_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16920,预测净资产收益率(ROE)中值,ths_fore_roe_median_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16921,预测净资产收益率(ROE)标准差,ths_fore_roe_sd_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16922,预测营业利润平均值,ths_fore_op_avg_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16923,预测营业利润最大值,ths_fore_op_max_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16924,预测营业利润最小值,ths_fore_op_min_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16925,预测营业利润中值,ths_fore_op_median_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
16926,预测营业利润标准差,ths_fore_op_sd_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
17114,预测营业成本平均值,ths_fore_oc_mean_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
17115,预测营业成本最大值,ths_fore_oc_max_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
17116,预测营业成本最小值,ths_fore_oc_min_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
17117,预测营业成本中值,ths_fore_oc_median_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
17118,预测营业成本标准差,ths_fore_oc_sd_consensus_hks,元,港股盈利预测 / 港股盈利预测综合值(CONSENSUS),年度、截至日期、货币币种,是
08210,每股收益预测机构家数,ths_eps_fore_org_num_hks,家,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
08211,预测每股收益平均值,ths_fore_eps_mean_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08212,预测每股收益最大值,ths_fore_eps_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08213,预测每股收益最小值,ths_fore_eps_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08214,预测每股收益中值,ths_fore_eps_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08215,预测每股收益标准差,ths_fore_eps_standard_deviation_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08216,预测主营业务收入平均值,ths_fore_mob_income_mean_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08217,预测主营业务收入最大值,ths_fore_mob_income_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08218,预测主营业务收入最小值,ths_fore_mob_income_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08219,预测主营业务收入中值,ths_fore_mob_income_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08220,预测主营业务收入标准差,ths_fore_mob_income_sd_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08221,预测净利润平均值,ths_fore_np_mean_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08222,预测净利润最大值,ths_fore_np_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08223,预测净利润最小值,ths_fore_np_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08224,预测净利润中值,ths_fore_np_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08225,预测净利润标准差,ths_fore_npstandard_deviation_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08226,预测息税前利润(EBIT)平均值,ths_ebit_mean_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08227,预测息税前利润(EBIT)最大值,ths_ebit_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08228,预测息税前利润(EBIT)最小值,ths_ebit_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08229,预测息税前利润(EBIT)中值,ths_ebit_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08230,预测息税前利润(EBIT)标准差,ths_ebit_standard_deviation_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08231,预测息税折旧摊销前利润(EBITDA)平均值,ths_ebitda_mean_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08232,预测息税折旧摊销前利润(EBITDA)最大值,ths_ebitda_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08233,预测息税折旧摊销前利润(EBITDA)最小值,ths_ebitda_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08234,预测息税折旧摊销前利润(EBITDA)中值,ths_ebitda_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08235,预测息税折旧摊销前利润(EBITDA)标准差,ths_ebitda_standard_deviation_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08236,预测利润总额平均值,ths_fore_profit_total_amt_mean_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08237,预测利润总额最大值,ths_fore_profit_total_amt_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08238,预测利润总额最小值,ths_fore_profit_total_amt_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08239,预测利润总额中值,ths_fore_profit_total_amt_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08240,预测利润总额标准差,ths_fore_profit_total_amt_sd_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
08247,预测净利润增长率,ths_fore_np_growth_hks,%,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
08248,预测主营业务收入增长率,ths_fore_mob_income_growth_hks,%,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
11355,主营业务收入调高家数,ths_prime_oi_higher_num_hks,,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
11356,主营业务收入调低家数,ths_prime_oi_lower_num_hks,,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
11357,主营业务收入维持家数,ths_prime_oi_unchange_num_hks,,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
11358,净利润调高家数,ths_np_upper_num_hks,,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
11359,净利润调低家数,ths_np_lower_num_hks,,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
11360,净利润维持家数,ths_np_keep_num_hks,,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、综合值周期,是
16927,预测每股净资产(BPS)平均值,ths_fore_bps_avg_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16928,预测每股净资产(BPS)最大值,ths_fore_bps_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16929,预测每股净资产(BPS)最小值,ths_fore_bps_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16930,预测每股净资产(BPS)中值,ths_fore_bps_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16931,预测每股净资产(BPS)标准差,ths_fore_bps_sd_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16932,预测总资产收益率(ROA)平均值,ths_fore_roa_avg_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16933,预测总资产收益率(ROA)最大值,ths_fore_roa_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16934,预测总资产收益率(ROA)最小值,ths_fore_roa_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16935,预测总资产收益率(ROA)中值,ths_fore_roa_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16936,预测总资产收益率(ROA)标准差,ths_fore_roa_sd_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16937,预测净资产收益率(ROE)平均值,ths_fore_roe_avg_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16938,预测净资产收益率(ROE)最大值,ths_fore_roe_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16939,预测净资产收益率(ROE)最小值,ths_fore_roe_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16940,预测净资产收益率(ROE)中值,ths_fore_roe_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16941,预测净资产收益率(ROE)标准差,ths_fore_roe_sd_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16942,预测营业利润平均值,ths_fore_op_avg_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16943,预测营业利润最大值,ths_fore_op_max_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16944,预测营业利润最小值,ths_fore_op_min_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
16945,预测营业利润中值,ths_fore_op_median_hks,元,港股盈利预测 / 港股盈利预测综合值(可选周期),年度、截至日期、货币币种、综合值周期,是
