指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
19914,募集方式,ths_raisingmode_yhlc,,中国基金指标 / 基本资料 / 银行理财基本资料,,
19915,发行人类型,ths_issuertype_yhlc,,中国基金指标 / 基本资料 / 银行理财基本资料,,
19916,期限类型,ths_periodtype_yhlc,,中国基金指标 / 基本资料 / 银行理财基本资料,,
19917,收益起始日,ths_returnstartdate_yhlc,,中国基金指标 / 基本资料 / 银行理财基本资料,,
19918,收益终止日,ths_returnenddate_yhlc,,中国基金指标 / 基本资料 / 银行理财基本资料,,
19919,实际运作期限,ths_actualduration_yhlc,天,中国基金指标 / 基本资料 / 银行理财基本资料,,是
19921,实际到期日,ths_actualmaturitydate_yhlc,,中国基金指标 / 基本资料 / 银行理财基本资料,,
20214,到期兑付日,ths_maturity_payment_date_fund,,中国基金指标 / 基本资料 / 银行理财基本资料,,
20423,基金ESG总评级,ths_esg_overall_rating_fund,,中国基金指标 / 基金ESG,年度,
20424,基金ESG总评分,ths_esg_total_score_fund,,中国基金指标 / 基金ESG,年度,是
20425,基金管理实践得分,ths_management_practice_score_fund,,中国基金指标 / 基金ESG,年度,是
20426,基金环境管理得分,ths_environmental_management_score_fund,,中国基金指标 / 基金ESG,年度,是
20427,基金社会管理得分,ths_social_management_score_fund,,中国基金指标 / 基金ESG,年度,是
20428,基金治理管理得分,ths_governance_management_score_fund,,中国基金指标 / 基金ESG,年度,是
20429,基金争议事件得分,ths_controversial_events_score_fund,,中国基金指标 / 基金ESG,年度,是
20430,基金环境争议得分,ths_environmental_controversy_score_fund,,中国基金指标 / 基金ESG,年度,是
20431,基金社会争议得分,ths_social_controversy_score_fund,,中国基金指标 / 基金ESG,年度,是
20432,基金治理争议得分,ths_governance_controversy_score_fund,,中国基金指标 / 基金ESG,年度,是
20433,基金ESG产品类型,ths_esg_product_type_fund,,中国基金指标 / 基金ESG,,
13393,基金管理人新发产品数量,ths_fund_launche_gp_fund,,中国基金指标 / 基金管理人指标 / 基金发行,起始交易日期、截止交易日期,
13394,基金管理人新发产品规模,ths_launche_scale_gp_fund,,中国基金指标 / 基金管理人指标 / 基金发行,起始交易日期、截止交易日期,
19995,基金管理人重仓债券名称,ths_fs_top_bond_name_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,
19996,基金管理人重仓债券代码,ths_fs_top_bond_code_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,
19997,基金管理人重仓债券同花顺代码,ths_fs_top_bond_thsdm_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,
19999,基金管理人重仓债券市值,ths_fs_top_bond_mv_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,是
20000,基金管理人重仓债券市值占债券投资市值比,ths_fs_top_bond_mv_to_bimv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,是
20001,基金管理人重仓债券市值占资产净值比,ths_fs_top_bond_mv_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,是
20002,基金管理人前N名重仓债券市值占资产净值比,ths_fs_ntop_bond_mv_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,是
20003,基金管理人重仓债券持仓变动,ths_fs_top_bond_held_chg_fund,股,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,是
20182,基金管理人重仓债券数量,ths_fs_top_bond_number_fund,股,中国基金指标 / 基金管理人指标 / 投资组合 / 持债明细,排名,是
19986,基金管理人重仓股票名称,ths_fs_top_stock_name_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,
19987,基金管理人重仓股票代码,ths_fs_top_stock_code_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,
19988,基金管理人重仓股票同花顺代码,ths_fs_top_stock_thsdm_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,
19990,基金管理人重仓股票市值,ths_fs_top_stock_mv_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,是
19991,基金管理人重仓股票市值占股票投资市值比,ths_fs_top_stock_mv_to_simv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,是
19992,基金管理人重仓股票市值占资产净值比,ths_fs_top_stock_mv_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,是
19993,基金管理人前N名重仓股票市值占资产净值比,ths_fs_ntop_stock_mv_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,是
19994,基金管理人重仓股票持仓变动,ths_fs_top_stock_held_chg_fund,股,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,是
20181,基金管理人重仓股票数量,ths_fs_top_stock_number_fund,股,中国基金指标 / 基金管理人指标 / 投资组合 / 持股明细,排名,是
20168,基金管理人重仓行业名称(中信),ths_fs_top_ind_name_citic_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 行业分布,年度、排名,
20169,基金管理人重仓行业名称(申万),ths_fs_top_ind_name_sw_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 行业分布,年度、排名,
20170,基金管理人重仓行业投资市值(中信),ths_fs_top_ind_mv_citic_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 行业分布,年度、排名,
20171,基金管理人重仓行业投资市值(申万),ths_fs_top_ind_mv_sw_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 行业分布,年度、排名,
20172,基金管理人重仓行业投资市值占资产净值比(中信),ths_fs_top_ind_mvto_fnv_citic_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 行业分布,年度、排名,
20173,基金管理人重仓行业投资市值占资产净值比(申万),ths_fs_top_ind_mvto_fnv_sw_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 行业分布,年度、排名,
19953,基金管理人股票投资市值,ths_fs_stock_invest_mv_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19955,基金管理人债券投资市值,ths_fs_bond_mv_fund,,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19958,基金管理人基金投资市值,ths_fs_fund_mv_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19959,基金管理人权证投资市值,ths_fs_warrant_invest_mv_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19960,基金管理人银行存款,ths_fs_bank_deposit_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19961,基金管理人其他资产市值,ths_fs_other_asset_mv_fund,元,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19962,基金管理人股票市值占资产净值比,ths_fs_stock_mv_to_anv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19963,基金管理人债券市值占资产净值比,ths_fs_bond_mv_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19964,基金管理人基金市值占资产净值比,ths_fs_fund_mv_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19965,基金管理人权证市值占资产净值比,ths_fs_warrant_mv_to_anv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19966,基金管理人银行存款占资产净值比,ths_fs_bank_deposit_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19967,基金管理人其他资产占资产净值比,ths_fs_other_asset_mv_to_fnv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19968,基金管理人股票市值占资产总值比,ths_fs_stock_mv_to_fatv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19969,基金管理人债券市值占资产总值比,ths_fs_bond_mv_to_fatv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19970,基金管理人基金市值占资产总值比,ths_fs_fund_mv_to_fatv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19971,基金管理人权证市值占资产总值比,ths_warrant_mv_to_atv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19972,基金管理人银行存款占资产总值比,ths_fs_bank_deposit_mv_to_fatv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19973,基金管理人其他资产占资产总值比,ths_fs_other_asset_mv_to_fatv_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19974,基金管理人股票市值增长率,ths_fs_stock_mv_growth_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19975,基金管理人债券市值增长率,ths_fs_bond_mv_growth_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19976,基金管理人基金市值增长率,ths_fs_fund_mv_growth_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19977,基金管理人权证市值增长率,ths_fs_warrant_mv_growth_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19978,基金管理人银行存款增长率,ths_fs_bank_deposit_growth_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
19979,基金管理人其他资产市值增长率,ths_fs_other_asset_mv_growth_fund,%,中国基金指标 / 基金管理人指标 / 投资组合 / 资产配置,,是
13255,基金管理人机构投资者持有份额,ths_for_org_investor_held_shares_fund,份,中国基金指标 / 基金管理人指标 / 持有人结构,年度,是
13256,基金管理人机构投资者持有比例,ths_fs_org_investor_held_ratio_fund,%,中国基金指标 / 基金管理人指标 / 持有人结构,年度,是
13257,基金管理人个人投资者持有份额,ths_p_investor_held_fund,份,中国基金指标 / 基金管理人指标 / 持有人结构,年度,是
13258,基金管理人个人投资者持有比例,ths_p_investor_held_ratio_fund,%,中国基金指标 / 基金管理人指标 / 持有人结构,年度,是
33644,营业总收入,ths_operating_total_revenue_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33645,营业收入,ths_revenue_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33646,营业成本,ths_operating_cost_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33647,营业总成本,ths_operating_total_cost_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33648,营业利润,ths_op_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33649,利润总额,ths_fm_total_profit_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33650,净利润,ths_np_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33651,归属母公司股东的净利润,ths_np_atsopc_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33652,其他综合收益,ths_other_compre_income_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33653,综合收益总额,ths_total_compre_income_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33654,归属于母公司股东的综合收益总额,ths_total_compre_income_atsopc_pit_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 利润表,报表类型,是
33655,经营活动产生的现金流量净额,ths_ncf_from_oa_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 现金流量表,报表类型,是
33656,投资活动产生的现金流量净额,ths_ncf_from_ia_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 现金流量表,报表类型,是
33657,筹资活动产生的现金流量净额,ths_ncf_from_fa_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 现金流量表,报表类型,是
33631,流动资产合计,ths_total_current_assets_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
33632,非流动资产合计,ths_total_noncurrent_assets_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
33633,资产合计,ths_total_asset_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
33634,流动负债,ths_current_liab_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
33635,非流动负债,ths_noncurrent_liab_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
33636,负债合计,ths_total_liab_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
33637,股东权益合计,ths_total_holders_equity_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
33638,归属母公司股东的权益,ths_equity_atsopc_fmc_fund,元,中国基金指标 / 基金管理人指标 / 财务报表 / 资产负债表,报表类型,是
19844,地方政府债市值,ths_dfzfz_mv_fund,元,中国基金指标 / 投资组合 / 券种组合,,是
19845,地方政府债市值占基金资产净值比,ths_dfzfzszzjjzcjzb_fund,%,中国基金指标 / 投资组合 / 券种组合,,是
20118,地方政府债市值占基金资产总值比,ths_dfzfzszzjjzczzb_fund,%,中国基金指标 / 投资组合 / 券种组合,,是
15489,参照基准股代码,ths_czjzgdm_fund,,中国基金指标 / 投资组合 / 持股明细,参照基准报告期、参照基准股占基金净值比排名,
15490,参照基准股名称,ths_czjzgmc_fund,,中国基金指标 / 投资组合 / 持股明细,参照基准报告期、参照基准股占基金净值比排名,
